Cliente,Vehiculo,Tiempo,X,Y,Z,Rot_X,Rot_Y,Rot_Z,Velocidad,RPM,Combustible,Llenado,Abasteciendo,Giro_Brusco,Tolva,Direccion
10.15.2.135,930E 02,17:02:18,640.63,203.89,-820.0,179.43,-39.65,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:02:18,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:18,-377.67,134.91,-334.48,179.48,-76.32,-180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.146,930E 12,17:02:20,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:19,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.135,930E 02,17:02:20,640.63,203.89,-820.0,179.43,-39.65,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.145,930E 11,17:02:20,258.95,195.04,-403.73,-178.97,-45.89,179.33,32.24,1165,99.5,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:20,-377.67,134.91,-334.48,179.48,-76.32,-180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.135,930E 02,17:02:22,640.63,203.89,-820.0,179.43,-39.65,179.96,0.06,935,99.7,100.0,No,No,Abajo,R
10.15.2.145,930E 11,17:02:22,247.79,194.9,-414.55,-176.92,-45.89,177.47,24.19,862,99.4,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:23,640.97,203.89,-819.54,179.43,-40.08,179.96,1.69,850,99.7,100.0,No,No,Abajo,R
10.15.2.146,930E 12,17:02:21,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:22,-377.67,134.91,-334.48,179.48,-76.32,-180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:02:24,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:24,-377.67,134.91,-334.48,179.48,-76.32,-180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.144,930E 13,17:02:24,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,0,100.0,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:24,641.03,203.89,-819.47,179.43,-40.18,179.96,0.11,850,99.7,100.0,No,No,Abajo,R
10.15.2.144,930E 13,17:02:25,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,0,100.0,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:02:25,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:26,641.03,203.89,-819.47,179.43,-40.18,179.96,0.0,850,99.7,100.0,No,No,Abajo,R
10.15.2.14,930E 04,17:02:25,-377.67,134.91,-334.48,179.48,-76.32,-180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.144,930E 13,17:02:26,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,0,100.0,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:27,641.03,203.89,-819.47,179.43,-40.18,179.96,0.0,850,99.7,100.0,No,No,Abajo,R
10.15.2.90,930E 05,17:02:28,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.38,930E 01,17:02:27,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:27,-377.67,134.91,-334.48,179.48,-76.32,-180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:02:29,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:29,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.135,930E 02,17:02:29,641.03,203.89,-819.47,179.43,-40.18,179.96,0.0,850,99.7,100.0,No,No,Abajo,R
10.15.2.90,930E 05,17:02:30,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.14,930E 04,17:02:29,-377.67,134.91,-334.48,179.48,-76.32,-180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:02:30,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:31,641.03,203.89,-819.47,179.43,-40.18,179.96,0.0,850,99.7,100.0,No,No,Abajo,R
10.15.2.146,930E 12,17:02:31,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:31,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.135,930E 02,17:02:33,641.03,203.89,-819.47,179.43,-40.18,179.96,0.0,850,99.7,100.0,No,No,Abajo,R
10.15.2.14,930E 04,17:02:31,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.146,930E 12,17:02:33,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:02:32,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:02:35,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:34,641.03,203.89,-819.47,179.43,-40.18,179.96,0.0,850,99.7,100.0,No,No,Abajo,R
10.15.2.144,930E 13,17:02:35,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,0,100.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:34,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:02:36,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:35,641.03,203.89,-819.47,179.43,-40.18,179.96,0.0,850,99.7,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:02:37,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:37,641.03,203.89,-819.47,179.43,-40.18,179.96,0.0,850,99.7,100.0,No,No,Abajo,R
10.15.2.144,930E 13,17:02:36,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,0,100.0,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:39,641.03,203.89,-819.47,179.43,-40.18,179.96,0.0,850,99.7,100.0,No,No,Abajo,R
10.15.2.145,930E 11,17:02:37,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:36,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:02:38,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:02:40,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:02:39,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,0,100.0,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:40,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.146,930E 12,17:02:41,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:42,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.144,930E 13,17:02:41,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,0,100.0,0.0,No,No,Abajo,D
10.15.2.146,930E 12,17:02:42,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:43,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.38,930E 01,17:02:41,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:44,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.38,930E 01,17:02:44,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:02:43,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,0,100.0,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:02:45,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:45,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.135,930E 02,17:02:44,641.03,203.89,-819.47,179.43,-40.18,179.96,0.0,850,99.7,100.0,No,No,Abajo,R
10.15.2.90,930E 05,17:02:46,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.135,930E 02,17:02:47,640.84,203.89,-819.7,179.43,-40.02,179.96,2.22,1129,99.7,100.0,No,No,Abajo,D
10.15.2.145,930E 11,17:02:47,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:02:48,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:47,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.145,930E 11,17:02:49,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:48,640.67,203.89,-819.91,179.43,-39.91,179.96,0.28,850,99.7,100.0,No,No,Abajo,D
10.15.2.145,930E 11,17:02:50,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:50,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.146,930E 12,17:02:50,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:02:50,640.66,203.89,-819.92,179.43,-39.91,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:52,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.145,930E 11,17:02:51,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:02:53,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.145,930E 11,17:02:53,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:02:53,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:02:52,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,0,100.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:02:54,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:02:54,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,0,100.0,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:55,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.144,930E 13,17:02:55,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,850,100.0,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:57,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.38,930E 01,17:02:54,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:02:55,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:02:57,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:02:58,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:02:56,86.57,223.01,-97.46,-179.96,0.53,179.34,0.0,850,100.0,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:02:58,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.146,930E 12,17:02:58,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:00,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.146,930E 12,17:03:00,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:02:58,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:01,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:01,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:02,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:02,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:03,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:03,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:04,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:04,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:05,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:05,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:06,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:06,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:06,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:07,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:07,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.145,930E 11,17:03:08,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:03:07,85.5,223.02,-111.8,-179.73,-9.71,179.27,23.63,4098,100.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:09,235.06,195.02,-426.92,179.52,-45.8,179.69,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.146,930E 12,17:03:09,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:08,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.146,930E 12,17:03:11,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:11,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.146,930E 12,17:03:12,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:12,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.146,930E 12,17:03:13,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:13,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.146,930E 12,17:03:14,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:03:13,640.66,203.89,-819.92,179.43,-39.91,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:03:15,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:14,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.135,930E 02,17:03:14,640.66,203.89,-819.92,179.43,-39.91,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:03:16,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:03:15,640.66,203.89,-819.92,179.43,-39.91,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:03:17,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:16,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.146,930E 12,17:03:18,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:17,224.62,195.05,-437.09,179.96,-45.8,-179.96,3.77,850,99.4,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:18,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.144,930E 13,17:03:17,-14.15,223.04,-118.33,0.09,-81.23,-0.09,35.53,3999,100.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:18,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.03,850,99.4,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:03:20,-42.03,221.52,-122.18,-172.12,-64.33,-174.84,30.17,1123,100.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:20,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.146,930E 12,17:03:19,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:03:21,-48.43,220.04,-127.61,-172.91,-50.07,-175.89,30.41,1089,100.0,0.0,No,No,Abajo,D
10.15.2.146,930E 12,17:03:22,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:03:22,-53.62,218.84,-134.76,-174.67,-35.65,-176.44,33.62,2253,100.0,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:22,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.0,850,99.6,0.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:21,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:21,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:03:23,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:03:24,640.21,203.89,-820.48,179.43,-39.82,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.38,930E 01,17:03:24,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.146,930E 12,17:03:25,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:03:25,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:26,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:26,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:27,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:27,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:28,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:28,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:29,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:29,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:03:30,-92.13,207.43,-234.39,-172.41,-14.5,174.49,55.12,2047,100.0,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:30,-399.15,135.05,-366.8,0.09,-8.7,-0.09,0.02,850,99.6,0.0,No,No,Abajo,R
10.15.2.144,930E 13,17:03:31,-96.15,205.76,-249.34,-172.0,-14.08,172.41,55.2,2050,100.0,0.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:31,-399.33,135.05,-366.14,0.09,-9.77,-0.09,4.62,2064,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:30,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.38,930E 01,17:03:30,-530.64,135.05,-590.05,-0.35,84.92,-0.53,0.0,850,98.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:31,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:03:32,-100.21,204.01,-264.25,-171.45,-14.81,174.47,55.48,2048,100.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:33,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:03:34,-108.52,200.76,-293.87,-172.73,-14.86,173.29,55.48,2053,100.0,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:03:33,640.21,203.89,-820.48,179.43,-39.82,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:03:34,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:03:36,640.21,203.89,-820.48,179.43,-39.82,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:03:36,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:03:37,640.21,203.89,-820.48,179.43,-39.82,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:34,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:03:35,-112.7,199.13,-308.81,-171.52,-15.2,175.22,55.17,2051,100.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:38,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:03:38,-125.3,194.58,-353.53,-171.95,-15.63,176.67,55.29,2048,100.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:39,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:03:38,640.21,203.89,-820.48,179.43,-39.82,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:39,-410.08,135.06,-347.06,-0.21,-13.84,0.24,12.11,1618,99.6,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:03:40,640.21,203.89,-820.48,179.43,-39.82,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.90,930E 05,17:03:40,-410.53,135.3,-345.9,-2.13,-15.69,3.04,3.43,1626,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:40,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.145,930E 11,17:03:40,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:42,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.145,930E 11,17:03:43,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.14,930E 04,17:03:43,-377.67,134.91,-334.48,179.48,-76.32,180.0,0.0,0,99.9,100.0,No,No,Abajo,R
10.15.2.135,930E 02,17:03:41,640.21,203.89,-820.48,179.43,-39.82,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.145,930E 11,17:03:44,224.51,195.05,-437.2,-179.96,-45.8,-179.96,0.0,850,99.4,0.0,No,No,Abajo,D
10.15.2.135,930E 02,17:03:44,640.21,203.89,-820.48,179.43,-39.82,179.96,0.0,850,99.7,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:03:44,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
